"","clust","year","collection_date","month","species","trap_nights","total_mosquitoes","mos_per_trap_night"
"342",1,2020,"2020-07-05",7,"Cx. quinquefasciatus",6,48,8
"343",1,2020,"2020-07-12",7,"Cx. quinquefasciatus",6,146,24.3333333333333
"344",1,2020,"2020-07-19",7,"Cx. quinquefasciatus",6,64,10.6666666666667
"345",1,2020,"2020-07-26",7,"Cx. quinquefasciatus",6,240,40
"346",1,2020,"2020-08-02",8,"Cx. quinquefasciatus",6,272,45.3333333333333
"347",1,2020,"2020-08-09",8,"Cx. quinquefasciatus",6,176,29.3333333333333
"348",1,2020,"2020-08-16",8,"Cx. quinquefasciatus",6,144,24
"349",1,2020,"2020-08-23",8,"Cx. quinquefasciatus",6,386,64.3333333333333
"350",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"351",1,2020,"2020-09-06",9,"Cx. quinquefasciatus",6,64,10.6666666666667
"352",1,2020,"2020-09-13",9,"Cx. quinquefasciatus",6,160,26.6666666666667
"353",1,2020,"2020-09-20",9,"Cx. quinquefasciatus",6,136,22.6666666666667
"354",1,2020,"2020-09-27",9,"Cx. quinquefasciatus",6,190,31.6666666666667
"355",1,2020,"2020-10-04",10,"Cx. quinquefasciatus",6,58,9.66666666666667
"356",1,2020,"2020-10-11",10,"Cx. quinquefasciatus",6,16,2.66666666666667
"357",1,2020,"2020-10-18",10,"Cx. quinquefasciatus",6,26,4.33333333333333
"358",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"359",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"360",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"361",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"362",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"363",1,2020,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"364",1,2020,NA,NA,"Cx. quinquefasciatus",NA,0,0
"365",1,2021,NA,NA,"Cx. quinquefasciatus",NA,0,0
"366",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"367",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"368",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"369",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"370",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"371",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"372",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"373",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"374",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"375",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"376",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"377",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"378",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"379",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"380",1,2021,"2021-04-18",4,"Cx. quinquefasciatus",6,0,0
"381",1,2021,"2021-04-25",4,"Cx. quinquefasciatus",6,0,0
"382",1,2021,"2021-05-02",5,"Cx. quinquefasciatus",6,2,0.333333333333333
"383",1,2021,"2021-05-09",5,"Cx. quinquefasciatus",6,2,0.333333333333333
"384",1,2021,"2021-05-16",5,"Cx. quinquefasciatus",6,10,1.66666666666667
"385",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"386",1,2021,"2021-05-30",5,"Cx. quinquefasciatus",6,46,7.66666666666667
"387",1,2021,"2021-06-06",6,"Cx. quinquefasciatus",6,0,0
"388",1,2021,"2021-06-13",6,"Cx. quinquefasciatus",6,36,6
"389",1,2021,"2021-06-20",6,"Cx. quinquefasciatus",6,192,32
"390",1,2021,"2021-06-27",6,"Cx. quinquefasciatus",6,216,36
"391",1,2021,"2021-07-04",7,"Cx. quinquefasciatus",6,448,74.6666666666667
"392",1,2021,"2021-07-11",7,"Cx. quinquefasciatus",6,176,29.3333333333333
"393",1,2021,"2021-07-18",7,"Cx. quinquefasciatus",6,32,5.33333333333333
"394",1,2021,"2021-07-25",7,"Cx. quinquefasciatus",6,120,20
"395",1,2021,"2021-08-01",8,"Cx. quinquefasciatus",6,32,5.33333333333333
"396",1,2021,"2021-08-08",8,"Cx. quinquefasciatus",6,48,8
"397",1,2021,"2021-08-15",8,"Cx. quinquefasciatus",6,80,13.3333333333333
"398",1,2021,"2021-08-22",8,"Cx. quinquefasciatus",6,256,42.6666666666667
"399",1,2021,"2021-08-29",8,"Cx. quinquefasciatus",6,64,10.6666666666667
"400",1,2021,"2021-09-05",9,"Cx. quinquefasciatus",6,112,18.6666666666667
"401",1,2021,"2021-09-12",9,"Cx. quinquefasciatus",6,112,18.6666666666667
"402",1,2021,"2021-09-19",9,"Cx. quinquefasciatus",6,24,4
"403",1,2021,"2021-09-26",9,"Cx. quinquefasciatus",6,28,4.66666666666667
"404",1,2021,"2021-10-03",10,"Cx. quinquefasciatus",6,48,8
"405",1,2021,"2021-10-10",10,"Cx. quinquefasciatus",6,12,2
"406",1,2021,"2021-10-17",10,"Cx. quinquefasciatus",6,24,4
"407",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"408",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"409",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"410",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"411",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"412",1,2021,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"413",1,2021,NA,NA,"Cx. quinquefasciatus",NA,0,0
"414",1,2022,NA,NA,"Cx. quinquefasciatus",NA,0,0
"415",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"416",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"417",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"418",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"419",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"420",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"421",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"422",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"423",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"424",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"425",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"426",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"427",1,2022,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"428",1,2022,"2022-04-17",4,"Cx. quinquefasciatus",6,0,0
"429",1,2022,"2022-04-24",4,"Cx. quinquefasciatus",6,0,0
"430",1,2022,"2022-05-01",5,"Cx. quinquefasciatus",6,2,0.333333333333333
"431",1,2022,"2022-05-08",5,"Cx. quinquefasciatus",6,0,0
"432",1,2022,"2022-05-15",5,"Cx. quinquefasciatus",6,6,1
"433",1,2022,"2022-05-22",5,"Cx. quinquefasciatus",6,0,0
"434",1,2022,"2022-05-29",5,"Cx. quinquefasciatus",6,2,0.333333333333333
"435",1,2022,"2022-06-05",6,"Cx. quinquefasciatus",6,22,3.66666666666667
"436",1,2022,"2022-06-12",6,"Cx. quinquefasciatus",6,56,9.33333333333333
"437",1,2022,"2022-06-19",6,"Cx. quinquefasciatus",6,12,2
"438",1,2022,"2022-06-26",6,"Cx. quinquefasciatus",6,128,21.3333333333333
"439",1,2022,"2022-07-03",7,"Cx. quinquefasciatus",6,28,4.66666666666667
"440",1,2022,"2022-07-10",7,"Cx. quinquefasciatus",6,32,5.33333333333333
"441",1,2022,"2022-07-17",7,"Cx. quinquefasciatus",6,16,2.66666666666667
"442",1,2022,"2022-07-24",7,"Cx. quinquefasciatus",6,64,10.6666666666667
"443",1,2022,"2022-07-31",7,"Cx. quinquefasciatus",6,0,0
"444",1,2022,"2022-08-07",8,"Cx. quinquefasciatus",6,0,0
"445",1,2022,"2022-08-14",8,"Cx. quinquefasciatus",6,2,0.333333333333333
"446",1,2022,"2022-08-21",8,"Cx. quinquefasciatus",6,0,0
"447",1,2022,"2022-08-28",8,"Cx. quinquefasciatus",6,0,0
"448",1,2022,"2022-09-04",9,"Cx. quinquefasciatus",6,48,8
"449",1,2022,"2022-09-11",9,"Cx. quinquefasciatus",6,0,0
"450",1,2022,"2022-09-18",9,"Cx. quinquefasciatus",6,0,0
"451",1,2022,"2022-09-25",9,"Cx. quinquefasciatus",6,0,0
"452",1,2022,"2022-10-02",10,"Cx. quinquefasciatus",6,2,0.333333333333333
"453",1,2022,"2022-10-09",10,"Cx. quinquefasciatus",6,0,0
"454",1,2022,"2022-10-16",10,"Cx. quinquefasciatus",6,36,6
"455",1,2023,"2023-04-16",4,"Cx. quinquefasciatus",6,0,0
"456",1,2023,"2023-04-23",4,"Cx. quinquefasciatus",6,0,0
"457",1,2023,"2023-04-30",4,"Cx. quinquefasciatus",6,0,0
"458",1,2023,"2023-05-07",5,"Cx. quinquefasciatus",6,4,0.666666666666667
"459",1,2023,"2023-05-14",5,"Cx. quinquefasciatus",6,32,5.33333333333333
"460",1,2023,"2023-05-21",5,"Cx. quinquefasciatus",6,32,5.33333333333333
"461",1,2023,"2023-05-28",5,"Cx. quinquefasciatus",6,128,21.3333333333333
"462",1,2023,"2023-06-04",6,"Cx. quinquefasciatus",6,128,21.3333333333333
"463",1,2023,"2023-06-11",6,"Cx. quinquefasciatus",6,64,10.6666666666667
"464",1,2023,"2023-06-18",6,"Cx. quinquefasciatus",6,128,21.3333333333333
"465",1,2023,"2023-06-25",6,"Cx. quinquefasciatus",6,0,0
"466",1,2023,"2023-07-02",7,"Cx. quinquefasciatus",12,32,2.66666666666667
"467",1,2023,"2023-07-09",7,"Cx. quinquefasciatus",6,48,8
"468",1,2023,"2023-07-16",7,"Cx. quinquefasciatus",3,96,32
"469",1,2023,"2023-07-23",7,"Cx. quinquefasciatus",3,8,2.66666666666667
"470",1,2023,"2023-07-30",7,"Cx. quinquefasciatus",3,64,21.3333333333333
"471",1,2023,"2023-08-06",8,"Cx. quinquefasciatus",3,96,32
"472",1,2023,"2023-08-13",8,"Cx. quinquefasciatus",3,96,32
"473",1,2023,"2023-08-20",8,"Cx. quinquefasciatus",3,104,34.6666666666667
"474",1,2023,"2023-08-27",8,"Cx. quinquefasciatus",3,128,42.6666666666667
"475",1,2023,"2023-09-03",9,"Cx. quinquefasciatus",3,192,64
"476",1,2023,"2023-09-10",9,"Cx. quinquefasciatus",3,56,18.6666666666667
"477",1,2023,"2023-09-17",9,"Cx. quinquefasciatus",3,184,61.3333333333333
"478",1,2023,"2023-09-24",9,"Cx. quinquefasciatus",3,80,26.6666666666667
"479",1,2023,"2023-10-01",10,"Cx. quinquefasciatus",3,544,181.333333333333
"480",1,2023,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"481",1,2023,"2023-10-15",10,"Cx. quinquefasciatus",3,28,9.33333333333333
"482",1,2023,"2023-10-22",10,"Cx. quinquefasciatus",3,144,48
"483",1,2023,NA,NA,"Cx. quinquefasciatus",NA,0,0
"484",2,2011,NA,NA,"Cx. quinquefasciatus",NA,0,0
"485",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"486",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"487",2,2011,"2011-05-01",5,"Cx. quinquefasciatus",3,0,0
"488",2,2011,"2011-05-08",5,"Cx. quinquefasciatus",3,0,0
"489",2,2011,"2011-05-15",5,"Cx. quinquefasciatus",3,0,0
"490",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"491",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"492",2,2011,"2011-06-05",6,"Cx. quinquefasciatus",3,0,0
"493",2,2011,"2011-06-12",6,"Cx. quinquefasciatus",3,0,0
"494",2,2011,"2011-06-19",6,"Cx. quinquefasciatus",3,5,1.66666666666667
"495",2,2011,"2011-06-26",6,"Cx. quinquefasciatus",3,4,1.33333333333333
"496",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"497",2,2011,"2011-07-10",7,"Cx. quinquefasciatus",3,5,1.66666666666667
"498",2,2011,"2011-07-17",7,"Cx. quinquefasciatus",3,48,16
"499",2,2011,"2011-07-24",7,"Cx. quinquefasciatus",6,117,19.5
"500",2,2011,"2011-07-31",7,"Cx. quinquefasciatus",3,45,15
"501",2,2011,"2011-08-07",8,"Cx. quinquefasciatus",3,53,17.6666666666667
"502",2,2011,"2011-08-14",8,"Cx. quinquefasciatus",3,94,31.3333333333333
"503",2,2011,"2011-08-21",8,"Cx. quinquefasciatus",3,164,54.6666666666667
"504",2,2011,"2011-08-28",8,"Cx. quinquefasciatus",3,80,26.6666666666667
"505",2,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"506",2,2011,"2011-09-11",9,"Cx. quinquefasciatus",3,191,63.6666666666667
"507",2,2011,"2011-09-18",9,"Cx. quinquefasciatus",3,93,31
"508",2,2011,"2011-09-25",9,"Cx. quinquefasciatus",3,47,15.6666666666667
"509",2,2011,"2011-10-02",10,"Cx. quinquefasciatus",3,51,17
"510",2,2011,"2011-10-09",10,"Cx. quinquefasciatus",3,104,34.6666666666667
"511",2,2011,"2011-10-16",10,"Cx. quinquefasciatus",3,49,16.3333333333333
"512",2,2011,"2011-10-23",10,"Cx. quinquefasciatus",3,23,7.66666666666667
"513",2,2011,NA,NA,"Cx. quinquefasciatus",NA,0,0
"514",2,2012,NA,NA,"Cx. quinquefasciatus",NA,0,0
"515",2,2012,"2012-04-15",4,"Cx. quinquefasciatus",3,0,0
"516",2,2012,"2012-04-22",4,"Cx. quinquefasciatus",3,0,0
"517",2,2012,"2012-04-29",4,"Cx. quinquefasciatus",3,0,0
"518",2,2012,"2012-05-06",5,"Cx. quinquefasciatus",3,0,0
"519",2,2012,"2012-05-13",5,"Cx. quinquefasciatus",3,0,0
"520",2,2012,"2012-05-20",5,"Cx. quinquefasciatus",3,0,0
"521",2,2012,"2012-05-27",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"522",2,2012,"2012-06-03",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"523",2,2012,"2012-06-10",6,"Cx. quinquefasciatus",3,4,1.33333333333333
"524",2,2012,"2012-06-17",6,"Cx. quinquefasciatus",3,0,0
"525",2,2012,"2012-06-24",6,"Cx. quinquefasciatus",3,0,0
"526",2,2012,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"527",2,2012,"2012-07-08",7,"Cx. quinquefasciatus",3,28,9.33333333333333
"528",2,2012,"2012-07-15",7,"Cx. quinquefasciatus",3,50,16.6666666666667
"529",2,2012,"2012-07-22",7,"Cx. quinquefasciatus",3,27,9
"530",2,2012,"2012-07-29",7,"Cx. quinquefasciatus",3,131,43.6666666666667
"531",2,2012,"2012-08-05",8,"Cx. quinquefasciatus",3,156,52
"532",2,2012,"2012-08-12",8,"Cx. quinquefasciatus",3,162,54
"533",2,2012,"2012-08-19",8,"Cx. quinquefasciatus",3,69,23
"534",2,2012,"2012-08-26",8,"Cx. quinquefasciatus",3,93,31
"535",2,2012,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"536",2,2012,"2012-09-09",9,"Cx. quinquefasciatus",3,138,46
"537",2,2012,"2012-09-16",9,"Cx. quinquefasciatus",3,156,52
"538",2,2012,"2012-09-23",9,"Cx. quinquefasciatus",3,149,49.6666666666667
"539",2,2012,"2012-09-30",9,"Cx. quinquefasciatus",3,89,29.6666666666667
"540",2,2012,"2012-10-07",10,"Cx. quinquefasciatus",3,28,9.33333333333333
"541",2,2012,"2012-10-14",10,"Cx. quinquefasciatus",3,24,8
"542",2,2012,"2012-10-21",10,"Cx. quinquefasciatus",3,0,0
"543",2,2012,"2012-10-28",10,"Cx. quinquefasciatus",3,10,3.33333333333333
"544",2,2013,"2013-04-07",4,"Cx. quinquefasciatus",3,0,0
"545",2,2013,"2013-04-14",4,"Cx. quinquefasciatus",3,0,0
"546",2,2013,"2013-04-21",4,"Cx. quinquefasciatus",3,0,0
"547",2,2013,"2013-04-28",4,"Cx. quinquefasciatus",3,0,0
"548",2,2013,"2013-05-05",5,"Cx. quinquefasciatus",3,0,0
"549",2,2013,"2013-05-12",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"550",2,2013,"2013-05-19",5,"Cx. quinquefasciatus",3,0,0
"551",2,2013,"2013-05-26",5,"Cx. quinquefasciatus",3,0,0
"552",2,2013,"2013-06-02",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"553",2,2013,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"554",2,2013,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"555",2,2013,"2013-06-23",6,"Cx. quinquefasciatus",3,23,7.66666666666667
"556",2,2013,"2013-06-30",6,"Cx. quinquefasciatus",6,37,6.16666666666667
"557",2,2013,"2013-07-07",7,"Cx. quinquefasciatus",3,108,36
"558",2,2013,"2013-07-14",7,"Cx. quinquefasciatus",3,99,33
"559",2,2013,"2013-07-21",7,"Cx. quinquefasciatus",3,168,56
"560",2,2013,"2013-07-28",7,"Cx. quinquefasciatus",3,71,23.6666666666667
"561",2,2013,"2013-08-04",8,"Cx. quinquefasciatus",3,130,43.3333333333333
"562",2,2013,"2013-08-11",8,"Cx. quinquefasciatus",3,86,28.6666666666667
"563",2,2013,"2013-08-18",8,"Cx. quinquefasciatus",3,194,64.6666666666667
"564",2,2013,"2013-08-25",8,"Cx. quinquefasciatus",3,100,33.3333333333333
"565",2,2013,"2013-09-01",9,"Cx. quinquefasciatus",3,208,69.3333333333333
"566",2,2013,"2013-09-08",9,"Cx. quinquefasciatus",3,112,37.3333333333333
"567",2,2013,"2013-09-15",9,"Cx. quinquefasciatus",3,118,39.3333333333333
"568",2,2013,"2013-09-22",9,"Cx. quinquefasciatus",3,46,15.3333333333333
"569",2,2013,"2013-09-29",9,"Cx. quinquefasciatus",3,71,23.6666666666667
"570",2,2013,"2013-10-06",10,"Cx. quinquefasciatus",3,16,5.33333333333333
"571",2,2013,"2013-10-13",10,"Cx. quinquefasciatus",3,33,11
"572",2,2013,"2013-10-20",10,"Cx. quinquefasciatus",3,21,7
"573",2,2013,"2013-10-27",10,"Cx. quinquefasciatus",3,4,1.33333333333333
"574",2,2013,"2013-11-03",11,"Cx. quinquefasciatus",3,10,3.33333333333333
"575",2,2014,"2014-04-13",4,"Cx. quinquefasciatus",3,0,0
"576",2,2014,"2014-04-20",4,"Cx. quinquefasciatus",3,0,0
"577",2,2014,"2014-04-27",4,"Cx. quinquefasciatus",3,0,0
"578",2,2014,"2014-05-04",5,"Cx. quinquefasciatus",3,0,0
"579",2,2014,"2014-05-11",5,"Cx. quinquefasciatus",3,0,0
"580",2,2014,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"581",2,2014,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"582",2,2014,"2014-06-01",6,"Cx. quinquefasciatus",3,0,0
"583",2,2014,"2014-06-08",6,"Cx. quinquefasciatus",3,2,0.666666666666667
"584",2,2014,"2014-06-15",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"585",2,2014,"2014-06-22",6,"Cx. quinquefasciatus",3,8,2.66666666666667
"586",2,2014,"2014-06-29",6,"Cx. quinquefasciatus",3,13,4.33333333333333
"587",2,2014,"2014-07-06",7,"Cx. quinquefasciatus",3,25,8.33333333333333
"588",2,2014,"2014-07-13",7,"Cx. quinquefasciatus",3,95,31.6666666666667
"589",2,2014,"2014-07-20",7,"Cx. quinquefasciatus",3,144,48
"590",2,2014,"2014-07-27",7,"Cx. quinquefasciatus",3,316,105.333333333333
"591",2,2014,"2014-08-03",8,"Cx. quinquefasciatus",3,115,38.3333333333333
"592",2,2014,"2014-08-10",8,"Cx. quinquefasciatus",3,208,69.3333333333333
"593",2,2014,"2014-08-17",8,"Cx. quinquefasciatus",3,156,52
"594",2,2014,"2014-08-24",8,"Cx. quinquefasciatus",3,112,37.3333333333333
"595",2,2014,"2014-08-31",8,"Cx. quinquefasciatus",3,0,0
"596",2,2014,"2014-09-07",9,"Cx. quinquefasciatus",3,52,17.3333333333333
"597",2,2014,"2014-09-14",9,"Cx. quinquefasciatus",3,157,52.3333333333333
"598",2,2014,"2014-09-21",9,"Cx. quinquefasciatus",3,109,36.3333333333333
"599",2,2014,"2014-09-28",9,"Cx. quinquefasciatus",3,114,38
"600",2,2014,"2014-10-05",10,"Cx. quinquefasciatus",3,75,25
"601",2,2014,"2014-10-12",10,"Cx. quinquefasciatus",3,68,22.6666666666667
"602",2,2014,"2014-10-19",10,"Cx. quinquefasciatus",3,43,14.3333333333333
"603",2,2014,"2014-10-26",10,"Cx. quinquefasciatus",3,71,23.6666666666667
"604",2,2014,"2014-11-02",11,"Cx. quinquefasciatus",3,42,14
"605",2,2015,"2015-04-12",4,"Cx. quinquefasciatus",3,2,0.666666666666667
"606",2,2015,"2015-04-19",4,"Cx. quinquefasciatus",3,0,0
"607",2,2015,"2015-04-26",4,"Cx. quinquefasciatus",3,0,0
"608",2,2015,"2015-05-03",5,"Cx. quinquefasciatus",3,0,0
"609",2,2015,"2015-05-10",5,"Cx. quinquefasciatus",3,1,0.333333333333333
"610",2,2015,"2015-05-17",5,"Cx. quinquefasciatus",3,5,1.66666666666667
"611",2,2015,"2015-05-24",5,"Cx. quinquefasciatus",3,21,7
"612",2,2015,"2015-05-31",5,"Cx. quinquefasciatus",3,0,0
"613",2,2015,"2015-06-07",6,"Cx. quinquefasciatus",3,0,0
"614",2,2015,"2015-06-14",6,"Cx. quinquefasciatus",3,52,17.3333333333333
"615",2,2015,"2015-06-21",6,"Cx. quinquefasciatus",3,79,26.3333333333333
"616",2,2015,"2015-06-28",6,"Cx. quinquefasciatus",3,135,45
"617",2,2015,"2015-07-05",7,"Cx. quinquefasciatus",3,1,0.333333333333333
"618",2,2015,"2015-07-12",7,"Cx. quinquefasciatus",3,135,45
"619",2,2015,"2015-07-19",7,"Cx. quinquefasciatus",3,12,4
"620",2,2015,"2015-07-26",7,"Cx. quinquefasciatus",3,3,1
"621",2,2015,"2015-08-02",8,"Cx. quinquefasciatus",3,81,27
"622",2,2015,"2015-08-09",8,"Cx. quinquefasciatus",3,38,12.6666666666667
"623",2,2015,"2015-08-16",8,"Cx. quinquefasciatus",3,40,13.3333333333333
"624",2,2015,"2015-08-23",8,"Cx. quinquefasciatus",3,36,12
"625",2,2015,"2015-08-30",8,"Cx. quinquefasciatus",3,17,5.66666666666667
"626",2,2015,"2015-09-06",9,"Cx. quinquefasciatus",3,74,24.6666666666667
"627",2,2015,"2015-09-13",9,"Cx. quinquefasciatus",3,20,6.66666666666667
"628",2,2015,"2015-09-20",9,"Cx. quinquefasciatus",3,24,8
"629",2,2015,"2015-09-27",9,"Cx. quinquefasciatus",3,29,9.66666666666667
"630",2,2015,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"631",2,2015,"2015-10-11",10,"Cx. quinquefasciatus",3,11,3.66666666666667
"632",2,2015,"2015-10-18",10,"Cx. quinquefasciatus",3,10,3.33333333333333
"633",2,2015,"2015-10-25",10,"Cx. quinquefasciatus",3,7,2.33333333333333
"634",2,2015,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"635",2,2015,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"636",2,2015,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"637",2,2015,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"638",2,2015,NA,NA,"Cx. quinquefasciatus",NA,0,0
"639",2,2016,NA,NA,"Cx. quinquefasciatus",NA,0,0
"640",2,2016,"2016-04-24",4,"Cx. quinquefasciatus",3,0,0
"641",2,2016,"2016-05-01",5,"Cx. quinquefasciatus",3,0,0
"642",2,2016,"2016-05-08",5,"Cx. quinquefasciatus",3,0,0
"643",2,2016,"2016-05-15",5,"Cx. quinquefasciatus",3,0,0
"644",2,2016,"2016-05-22",5,"Cx. quinquefasciatus",3,0,0
"645",2,2016,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"646",2,2016,"2016-06-05",6,"Cx. quinquefasciatus",3,2,0.666666666666667
"647",2,2016,"2016-06-12",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"648",2,2016,"2016-06-19",6,"Cx. quinquefasciatus",3,8,2.66666666666667
"649",2,2016,"2016-06-26",6,"Cx. quinquefasciatus",3,12,4
"650",2,2016,"2016-07-03",7,"Cx. quinquefasciatus",3,3,1
"651",2,2016,"2016-07-10",7,"Cx. quinquefasciatus",3,29,9.66666666666667
"652",2,2016,"2016-07-17",7,"Cx. quinquefasciatus",3,35,11.6666666666667
"653",2,2016,"2016-07-24",7,"Cx. quinquefasciatus",3,30,10
"654",2,2016,"2016-07-31",7,"Cx. quinquefasciatus",3,17,5.66666666666667
"655",2,2016,"2016-08-07",8,"Cx. quinquefasciatus",3,49,16.3333333333333
"656",2,2016,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"657",2,2016,"2016-08-21",8,"Cx. quinquefasciatus",3,62,20.6666666666667
"658",2,2016,"2016-08-28",8,"Cx. quinquefasciatus",3,78,26
"659",2,2016,"2016-09-04",9,"Cx. quinquefasciatus",3,70,23.3333333333333
"660",2,2016,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"661",2,2016,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"662",2,2016,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"663",2,2016,"2016-10-02",10,"Cx. quinquefasciatus",3,42,14
"664",2,2016,"2016-10-09",10,"Cx. quinquefasciatus",3,98,32.6666666666667
"665",2,2016,"2016-10-16",10,"Cx. quinquefasciatus",3,5,1.66666666666667
"666",2,2016,"2016-10-23",10,"Cx. quinquefasciatus",3,14,4.66666666666667
"667",2,2017,NA,NA,"Cx. quinquefasciatus",NA,0,0
"668",2,2017,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"669",2,2017,"2017-04-16",4,"Cx. quinquefasciatus",3,0,0
"670",2,2017,"2017-04-23",4,"Cx. quinquefasciatus",3,2,0.666666666666667
"671",2,2017,"2017-04-30",4,"Cx. quinquefasciatus",3,22,7.33333333333333
"672",2,2017,"2017-05-07",5,"Cx. quinquefasciatus",3,5,1.66666666666667
"673",2,2017,"2017-05-14",5,"Cx. quinquefasciatus",3,5,1.66666666666667
"674",2,2017,"2017-05-21",5,"Cx. quinquefasciatus",3,15,5
"675",2,2017,"2017-05-28",5,"Cx. quinquefasciatus",3,42,14
"676",2,2017,"2017-06-04",6,"Cx. quinquefasciatus",3,34,11.3333333333333
"677",2,2017,"2017-06-11",6,"Cx. quinquefasciatus",3,20,6.66666666666667
"678",2,2017,"2017-06-18",6,"Cx. quinquefasciatus",3,1,0.333333333333333
"679",2,2017,"2017-06-25",6,"Cx. quinquefasciatus",3,14,4.66666666666667
"680",2,2017,"2017-07-02",7,"Cx. quinquefasciatus",3,47,15.6666666666667
"681",2,2017,"2017-07-09",7,"Cx. quinquefasciatus",3,15,5
"682",2,2017,"2017-07-16",7,"Cx. quinquefasciatus",3,62,20.6666666666667
"683",2,2017,"2017-07-23",7,"Cx. quinquefasciatus",3,142,47.3333333333333
"684",2,2017,"2017-07-30",7,"Cx. quinquefasciatus",3,58,19.3333333333333
"685",2,2017,"2017-08-06",8,"Cx. quinquefasciatus",3,65,21.6666666666667
"686",2,2017,"2017-08-13",8,"Cx. quinquefasciatus",3,188,62.6666666666667
"687",2,2017,"2017-08-20",8,"Cx. quinquefasciatus",3,192,64
