"","year","month_in_year","pounds_chemical_applied","mos_life_stage_target"
"2567",2017,5,0.015,"Larvicide"
"2568",2017,4,0.09,"Larvicide"
"2569",2017,7,0.3,"Larvicide"
"2570",2017,5,2.83875,"Larvicide"
"2571",2017,12,0.01875,"Larvicide"
"2572",2017,8,0.49125,"Larvicide"
"2573",2017,9,0.015,"Larvicide"
"2574",2017,9,3.02625,"Larvicide"
"2575",2017,1,0.045,"Larvicide"
"2576",2017,3,0.10875,"Larvicide"
"2577",2017,7,0.015,"Larvicide"
"2578",2017,6,2.3625,"Larvicide"
"2579",2017,6,0.03,"Larvicide"
"2580",2017,7,0.05,"Larvicide"
"2581",2017,5,0.0025,"Larvicide"
"2582",2017,3,0.018125,"Larvicide"
"2583",2017,9,0.504375,"Larvicide"
"2584",2017,9,0.0025,"Larvicide"
"2585",2017,12,0.003125,"Larvicide"
"2586",2017,5,0.473125,"Larvicide"
"2587",2017,6,0.005,"Larvicide"
"2588",2017,8,0.081875,"Larvicide"
"2589",2017,6,0.39375,"Larvicide"
"2590",2017,7,0.0025,"Larvicide"
"2591",2017,12,0.315625,"Larvicide"
"2592",2017,10,0.00125,"Larvicide"
"2593",2017,4,0.015,"Larvicide"
"2594",2017,1,0.0075,"Larvicide"
"2595",2017,12,1.5,"Larvicide"
"2596",2017,7,9.76875,"Larvicide"
"2597",2017,8,1.85,"Larvicide"
"2598",2017,1,0.05,"Larvicide"
"2599",2017,3,1.26875,"Larvicide"
"2600",2017,5,26.82188,"Larvicide"
"2601",2017,6,32.25625,"Larvicide"
"2602",2017,9,4.46875,"Larvicide"
"2603",2017,7,0.7491602,"Larvicide"
"2604",2017,9,35.4209378,"Larvicide"
"2605",2017,12,20.9880216,"Larvicide"
"2606",2017,11,0.4370084,"Larvicide"
"2607",2017,7,41.4336864,"Larvicide"
"2608",2017,3,0.2497132,"Larvicide"
"2609",2017,10,0.1092418,"Larvicide"
"2610",2017,6,49.8070302,"Larvicide"
"2611",2017,5,47.2279102,"Larvicide"
"2612",2017,6,0.3784838,"Larvicide"
"2613",2017,8,54.6726266,"Larvicide"
"2614",2017,8,1.0066808,"Larvicide"
"2615",2017,9,0.3589756,"Larvicide"
"2616",2017,5,0.00935,"Larvicide"
"2617",2017,6,0.0187,"Larvicide"
"2618",2017,7,0.35,"Larvicide"
"2619",2017,12,0.12305,"Larvicide"
"2620",2017,8,3.6796875,"Larvicide"
"2621",2017,7,4.08984375,"Larvicide"
"2622",2017,12,1.84570625,"Larvicide"
"2623",2017,9,7.24805,"Larvicide"
"2624",2017,3,0.83789375,"Larvicide"
"2625",2017,2,0.36328125,"Larvicide"
"2626",2017,11,0.3515625,"Larvicide"
"2627",2017,1,0.3046875,"Larvicide"
"2628",2017,5,18.357425,"Larvicide"
"2629",2017,6,7.5703125,"Larvicide"
"2630",2017,9,6.3425,"Adulticide"
"2631",2017,7,33.52885,"Adulticide"
"2632",2017,8,18.73925,"Adulticide"
"2633",2017,9,2.537,"Adulticide"
"2634",2017,7,13.41154,"Adulticide"
"2635",2017,8,7.4957,"Adulticide"
"2636",2017,7,13.41154,"Adulticide"
"2637",2017,9,2.537,"Adulticide"
"2638",2017,8,7.4957,"Adulticide"
"2639",2017,8,1.873925,"Adulticide"
"2640",2017,9,0.63425,"Adulticide"
"2641",2017,7,3.352885,"Adulticide"
"2642",2017,8,1.873925,"Adulticide"
"2643",2017,7,3.352885,"Adulticide"
"2644",2017,9,0.63425,"Adulticide"
"2645",2017,2,0.359856,"Larvicide"
"2646",2017,5,49.7364176,"Larvicide"
"2647",2017,11,0.979608,"Larvicide"
"2648",2017,10,25.1661312,"Larvicide"
"2649",2017,7,94.7329936,"Larvicide"
"2650",2017,8,88.4732968,"Larvicide"
"2651",2017,9,21.551376,"Larvicide"
"2652",2017,6,102.9812896,"Larvicide"
"2653",2017,11,10.7399466,"Larvicide"
"2654",2017,12,0.05606469,"Larvicide"
"2655",2017,11,8.55350496,"Larvicide"
"2656",2017,8,652.2351714,"Larvicide"
"2657",2017,6,840.11807151,"Larvicide"
"2658",2017,9,28.20736575,"Larvicide"
"2659",2017,5,1335.20651748,"Larvicide"
"2660",2017,4,3.59600013,"Larvicide"
"2661",2017,3,13.97354058,"Larvicide"
"2662",2017,12,675.78335127,"Larvicide"
"2663",2017,8,29.05630056,"Larvicide"
"2664",2017,5,17.01892485,"Larvicide"
"2665",2017,9,973.84474503,"Larvicide"
"2666",2017,7,24.66743031,"Larvicide"
"2667",2017,7,465.77987172,"Larvicide"
"2668",2017,6,26.99001081,"Larvicide"
"2669",2017,10,29.53683846,"Larvicide"
"2670",2017,11,0.42,"Larvicide"
"2671",2017,6,0.561,"Larvicide"
"2672",2017,5,4.5815,"Larvicide"
"2673",2017,7,2.618,"Larvicide"
"2674",2017,3,0.70125,"Larvicide"
"2675",2017,8,18.7935,"Larvicide"
"2676",2017,9,1.496,"Larvicide"
"2677",2017,7,6.144,"Larvicide"
"2678",2017,9,1.024,"Larvicide"
"2679",2017,8,2.048,"Larvicide"
"2680",2017,6,1.024,"Larvicide"
"2681",2017,8,1.3740462,"Larvicide"
"2682",2017,3,2.4089076,"Larvicide"
"2683",2017,1,0.0016875,"Larvicide"
"2684",2017,7,5.2561413,"Larvicide"
"2685",2017,11,0.0135,"Larvicide"
"2686",2017,2,0.1434375,"Larvicide"
"2687",2017,12,0.806625,"Larvicide"
"2688",2017,12,0.0054837,"Larvicide"
"2689",2017,6,0.5657337,"Larvicide"
"2690",2017,9,4.7490462,"Larvicide"
"2691",2017,5,0.6081318,"Larvicide"
"2692",2017,6,0.9428895,"Larvicide"
"2693",2017,12,1.344375,"Larvicide"
"2694",2017,8,2.290077,"Larvicide"
"2695",2017,7,8.7602355,"Larvicide"
"2696",2017,5,1.013553,"Larvicide"
"2697",2017,2,0.2390625,"Larvicide"
"2698",2017,3,4.014846,"Larvicide"
"2699",2017,11,0.0225,"Larvicide"
"2700",2017,1,0.0028125,"Larvicide"
"2701",2017,12,0.0091395,"Larvicide"
"2702",2017,9,7.915077,"Larvicide"
"2703",2017,7,44.17268,"Adulticide"
"2704",2017,12,12.64064,"Adulticide"
"2705",2017,5,9.0688,"Adulticide"
"2706",2017,6,46.79358,"Adulticide"
"2707",2017,8,54.00686,"Adulticide"
"2708",2017,5,9.0688,"Adulticide"
"2709",2017,9,45.34106,"Adulticide"
"2710",2017,12,4.001,"Larvicide"
"2711",2017,7,0.75882,"Larvicide"
"2712",2017,9,11.45114,"Larvicide"
"2713",2017,9,8.70176,"Larvicide"
"2714",2017,7,0.65,"Larvicide"
"2715",2017,6,19.59383025,"Larvicide"
"2716",2017,7,4.55015625,"Larvicide"
"2717",2017,2,0.17664275,"Larvicide"
"2718",2017,6,0.228124,"Larvicide"
"2719",2017,5,0.228752,"Larvicide"
"2720",2017,2,0.001252,"Larvicide"
"2721",2017,3,0.0025,"Larvicide"
"2722",2017,1,0.001876,"Larvicide"
"2723",2017,12,0.0075,"Larvicide"
"2724",2017,11,0.001876,"Larvicide"
"2725",2017,8,0.201252,"Larvicide"
"2726",2017,1,0.24570525,"Larvicide"
"2727",2017,12,17.66008025,"Larvicide"
"2728",2017,9,4.61125,"Larvicide"
"2729",2017,3,0.009299,"Larvicide"
"2730",2017,8,0.01944375,"Larvicide"
"2731",2017,11,0.0039865,"Larvicide"
"2732",2017,12,0.00796875,"Larvicide"
"2733",2017,8,0.007875,"Larvicide"
"2734",2017,3,0.0225,"Larvicide"
"2735",2018,10,6.4,"Larvicide"
"2736",2018,9,6.4,"Larvicide"
"2737",2018,7,9.5292,"Larvicide"
"2738",2018,4,9.6626,"Larvicide"
"2739",2018,10,13.2786,"Larvicide"
"2740",2018,4,1.3634,"Larvicide"
"2741",2018,1,0.9485,"Larvicide"
"2742",2018,3,0.6521,"Larvicide"
"2743",2018,9,40.6658,"Larvicide"
"2744",2018,2,0.5335,"Larvicide"
"2745",2018,8,7.8249,"Larvicide"
"2746",2018,11,0.5039,"Larvicide"
"2747",2018,9,2.0155,"Larvicide"
"2748",2018,5,82.5469,"Larvicide"
"2749",2018,5,3.0825,"Larvicide"
"2750",2018,8,5.7205,"Larvicide"
"2751",2018,11,0.3557,"Larvicide"
"2752",2018,7,3.9717,"Larvicide"
"2753",2018,10,1.6598,"Larvicide"
"2754",2018,6,38.4802,"Larvicide"
"2755",2018,6,2.5787,"Larvicide"
"2756",2018,5,1.7506498,"Adulticide"
"2757",2018,5,1.7506498,"Adulticide"
"2758",2018,3,0.25639,"Larvicide"
"2759",2018,6,2.52828,"Larvicide"
"2760",2018,5,2.21396,"Larvicide"
"2761",2018,6,0.425,"Larvicide"
"2762",2018,9,1.0528865,"Larvicide"
"2763",2018,5,0.0464865,"Larvicide"
"2764",2018,8,2.5085115,"Larvicide"
"2765",2018,2,0.00133025,"Larvicide"
"2766",2018,10,1.03859375,"Larvicide"
"2767",2018,7,2.131987,"Larvicide"
"2768",2018,4,0.0258995,"Larvicide"
"2769",2018,1,0.000663,"Larvicide"
"2770",2018,4,0.027,"Larvicide"
"2771",2018,9,0.01044,"Larvicide"
"2772",2018,9,0.342,"Larvicide"
"2773",2018,10,0.1935,"Larvicide"
"2774",2018,8,0.11664,"Larvicide"
"2775",2018,7,0.036,"Larvicide"
"2776",2018,6,1.224,"Larvicide"
"2777",2018,5,0.2655,"Larvicide"
"2778",2018,8,0.00225,"Larvicide"
"2779",2018,6,0.00522,"Larvicide"
"2780",2018,9,23.36479,"Adulticide"
"2781",2018,5,0.0099,"Adulticide"
"2782",2018,10,0.0561,"Adulticide"
"2783",2018,8,14.758925,"Adulticide"
"2784",2018,4,0.0264,"Adulticide"
"2785",2018,6,6.705825,"Adulticide"
"2786",2018,7,19.412905,"Adulticide"
"2787",2018,5,0.0099,"Adulticide"
"2788",2018,8,14.758925,"Adulticide"
"2789",2018,7,19.412905,"Adulticide"
"2790",2018,10,0.0561,"Adulticide"
"2791",2018,9,23.36479,"Adulticide"
"2792",2018,4,0.0264,"Adulticide"
"2793",2018,6,6.705825,"Adulticide"
"2794",2018,7,3.882581,"Adulticide"
"2795",2018,6,1.341165,"Adulticide"
"2796",2018,5,0.00198,"Adulticide"
"2797",2018,4,0.00528,"Adulticide"
"2798",2018,8,2.951785,"Adulticide"
"2799",2018,10,0.01122,"Adulticide"
"2800",2018,9,4.672958,"Adulticide"
"2801",2018,8,0.594228,"Adulticide"
"2802",2018,8,1.782684,"Adulticide"
"2803",2018,4,295.368783,"Larvicide"
"2804",2018,3,94.669478,"Larvicide"
"2805",2018,3,3.649043,"Larvicide"
"2806",2018,7,10247.299026,"Larvicide"
"2807",2018,8,16153.948544,"Larvicide"
"2808",2018,2,2.474276,"Larvicide"
"2809",2018,10,34.4253,"Larvicide"
"2810",2018,5,506.602191,"Larvicide"
"2811",2018,7,953.166814,"Larvicide"
"2812",2018,8,1084.740136,"Larvicide"
"2813",2018,10,9370.463258,"Larvicide"
"2814",2018,9,738.766162,"Larvicide"
"2815",2018,11,18.865045,"Larvicide"
"2816",2018,4,3652.628314,"Larvicide"
"2817",2018,11,508.633274,"Larvicide"
"2818",2018,5,9357.486598,"Larvicide"
"2819",2018,2,2.685154,"Larvicide"
"2820",2018,1,25.17344,"Larvicide"
"2821",2018,6,460.197003,"Larvicide"
"2822",2018,6,1111.674126,"Larvicide"
"2823",2018,9,20.65518,"Larvicide"
"2824",2018,9,13951.713118,"Larvicide"
"2825",2018,12,6.88506,"Larvicide"
"2826",2018,10,799.767813,"Larvicide"
"2827",2018,10,10.65334,"Larvicide"
"2828",2018,7,6.7375,"Larvicide"
"2829",2018,4,9.55634,"Larvicide"
"2830",2018,3,13.0396,"Larvicide"
"2831",2018,11,1.51544,"Larvicide"
"2832",2018,10,7.22097,"Larvicide"
"2833",2018,11,0.07351,"Larvicide"
"2834",2018,8,141.03516,"Larvicide"
"2835",2018,9,13.98392,"Larvicide"
"2836",2018,7,123.10148,"Larvicide"
"2837",2018,5,1.50413,"Larvicide"
"2838",2018,5,10.5459,"Larvicide"
"2839",2018,9,40.03484,"Larvicide"
"2840",2018,8,21.34626,"Larvicide"
"2841",2018,6,0.59091,"Larvicide"
"2842",2018,6,9.1379,"Larvicide"
"2843",2018,5,0.12661,"Adulticide"
"2844",2018,9,10.62361,"Adulticide"
"2845",2018,9,1.66362,"Adulticide"
"2846",2018,8,0.50056,"Adulticide"
"2847",2018,7,12.587565,"Adulticide"
"2848",2018,10,0.01178,"Adulticide"
"2849",2018,6,5.58564,"Adulticide"
"2850",2018,9,1.66362,"Adulticide"
"2851",2018,6,0.45639,"Adulticide"
"2852",2018,8,0.55356,"Adulticide"
"2853",2018,6,0.45639,"Adulticide"
"2854",2018,9,1.66362,"Adulticide"
"2855",2018,5,0.12661,"Adulticide"
"2856",2018,9,1.66362,"Adulticide"
"2857",2018,6,5.58564,"Adulticide"
"2858",2018,9,10.62361,"Adulticide"
"2859",2018,8,0.55356,"Adulticide"
"2860",2018,7,12.587565,"Adulticide"
"2861",2018,8,0.50056,"Adulticide"
"2862",2018,10,0.01178,"Adulticide"
"2863",2018,7,2.517513,"Adulticide"
"2864",2018,6,1.117128,"Adulticide"
"2865",2018,9,0.332724,"Adulticide"
"2866",2018,10,0.002356,"Adulticide"
"2867",2018,9,2.124722,"Adulticide"
"2868",2018,8,0.100112,"Adulticide"
"2869",2018,9,0.332724,"Adulticide"
"2870",2018,8,0.110712,"Adulticide"
"2871",2018,5,0.025322,"Adulticide"
"2872",2018,6,0.091278,"Adulticide"
"2873",2018,6,0.09,"Larvicide"
"2874",2018,2,0.0975,"Larvicide"
"2875",2018,1,0.5325,"Larvicide"
"2876",2018,11,0.02625,"Larvicide"
"2877",2018,5,0.015,"Larvicide"
"2878",2018,9,7.23,"Larvicide"
"2879",2018,5,4.8225,"Larvicide"
"2880",2018,10,0.015,"Larvicide"
"2881",2018,3,0.06,"Larvicide"
"2882",2018,4,0.21,"Larvicide"
"2883",2018,7,0.45,"Larvicide"
"2884",2018,8,0.03,"Larvicide"
"2885",2018,4,0.69375,"Larvicide"
"2886",2018,10,1.60125,"Larvicide"
"2887",2018,6,1.55625,"Larvicide"
"2888",2018,3,0.25125,"Larvicide"
"2889",2018,2,0.01625,"Larvicide"
"2890",2018,10,0.266875,"Larvicide"
"2891",2018,4,0.115625,"Larvicide"
"2892",2018,5,0.0025,"Larvicide"
"2893",2018,3,0.01,"Larvicide"
"2894",2018,1,0.08875,"Larvicide"
"2895",2018,10,0.0025,"Larvicide"
"2896",2018,9,1.205,"Larvicide"
"2897",2018,6,0.259375,"Larvicide"
"2898",2018,4,0.035,"Larvicide"
"2899",2018,6,0.015,"Larvicide"
"2900",2018,5,0.80375,"Larvicide"
"2901",2018,3,0.041875,"Larvicide"
"2902",2018,11,0.004375,"Larvicide"
"2903",2018,7,0.075,"Larvicide"
"2904",2018,8,0.005,"Larvicide"
"2905",2018,5,0.0462,"Larvicide"
"2906",2018,4,0.5625,"Larvicide"
"2907",2018,10,0.1875,"Larvicide"
"2908",2018,8,24.44063,"Larvicide"
"2909",2018,9,7.50625,"Larvicide"
"2910",2018,6,6.4875,"Larvicide"
"2911",2018,7,22.74375,"Larvicide"
"2912",2018,5,20.9,"Larvicide"
"2913",2018,8,10.9895541,"Larvicide"
"2914",2018,9,21.9791082,"Larvicide"
"2915",2018,6,30.3922306,"Larvicide"
"2916",2018,3,0.4994264,"Larvicide"
"2917",2018,8,31.5229852,"Larvicide"
"2918",2018,3,0.7023364,"Larvicide"
"2919",2018,10,0.2419058,"Larvicide"
"2920",2018,11,2.0601648,"Larvicide"
"2921",2018,7,0.7335454,"Larvicide"
"2922",2018,8,0.3433608,"Larvicide"
"2923",2018,7,34.6015522,"Larvicide"
"2924",2018,10,88.3065144,"Larvicide"
"2925",2018,12,0.2809428,"Larvicide"
"2926",2018,6,0.2536272,"Larvicide"
"2927",2018,9,0.3901846,"Larvicide"
"2928",2018,5,21.5810956,"Larvicide"
"2929",2018,4,13.9042996,"Larvicide"
"2930",2018,7,0.556325,"Larvicide"
"2931",2018,6,1.78819124,"Larvicide"
"2932",2018,10,0.25245,"Larvicide"
"2933",2018,11,0.00175032,"Larvicide"
"2934",2018,4,0.94551688,"Larvicide"
"2935",2018,4,0.002618,"Larvicide"
"2936",2018,8,1.44808312,"Larvicide"
"2937",2018,9,1.03551624,"Larvicide"
"2938",2018,7,1,"Larvicide"
"2939",2018,6,0.275,"Larvicide"
"2940",2018,8,1.625,"Larvicide"
"2941",2018,10,0.875,"Larvicide"
"2942",2018,10,0.2402375,"Larvicide"
"2943",2018,4,2.99414375,"Larvicide"
"2944",2018,2,0.48633125,"Larvicide"
"2945",2018,1,0.2402375,"Larvicide"
"2946",2018,9,2.48730625,"Larvicide"
"2947",2018,11,0.04101875,"Larvicide"
"2948",2018,8,2.5371125,"Larvicide"
"2949",2018,9,0.72363125,"Larvicide"
"2950",2018,5,15.461425,"Larvicide"
"2951",2018,3,0.6796875,"Larvicide"
"2952",2018,6,7.8984375,"Larvicide"
"2953",2018,7,1.39453125,"Larvicide"
"2954",2018,7,15.13555,"Adulticide"
"2955",2018,8,9.2255,"Adulticide"
"2956",2018,8,3.6902,"Adulticide"
"2957",2018,7,6.05422,"Adulticide"
"2958",2018,8,3.6902,"Adulticide"
"2959",2018,7,6.05422,"Adulticide"
"2960",2018,7,1.513555,"Adulticide"
"2961",2018,8,0.92255,"Adulticide"
"2962",2018,8,0.92255,"Adulticide"
"2963",2018,7,1.513555,"Adulticide"
"2964",2018,9,24.625664,"Larvicide"
"2965",2018,6,11.0281472,"Larvicide"
"2966",2018,7,2.5492208,"Larvicide"
"2967",2018,5,5.9397856,"Larvicide"
"2968",2018,10,23.4367,"Larvicide"
"2969",2018,11,0.8211896,"Larvicide"
"2970",2018,3,0.4555152,"Larvicide"
"2971",2018,8,6.9020392,"Larvicide"
"2972",2018,4,0.4249112,"Larvicide"
"2973",2018,7,762.76807191,"Larvicide"
"2974",2018,4,2.17841913,"Larvicide"
"2975",2018,4,148.14070911,"Larvicide"
"2976",2018,8,532.82240883,"Larvicide"
"2977",2018,3,4.90145175,"Larvicide"
"2978",2018,8,29.16041904,"Larvicide"
"2979",2018,11,9.19422603,"Larvicide"
"2980",2018,9,23.21781732,"Larvicide"
"2981",2018,7,23.3219358,"Larvicide"
"2982",2018,10,25.21203219,"Larvicide"
"2983",2018,9,403.22631789,"Larvicide"
"2984",2018,5,14.82448392,"Larvicide"
"2985",2018,5,370.68613497,"Larvicide"
"2986",2018,6,452.47411512,"Larvicide"
"2987",2018,6,20.15040888,"Larvicide"
"2988",2018,10,171.07020369,"Larvicide"
"2989",2018,10,0.28,"Larvicide"
"2990",2018,6,0.364,"Larvicide"
"2991",2018,5,0.112,"Larvicide"
"2992",2018,6,0.32725,"Larvicide"
"2993",2018,8,0.4675,"Larvicide"
"2994",2018,10,1.986875,"Larvicide"
"2995",2018,7,6.68525,"Larvicide"
"2996",2018,9,0.187,"Larvicide"
"2997",2018,9,2.244,"Larvicide"
"2998",2018,7,0.748,"Larvicide"
"2999",2018,6,0.8415,"Larvicide"
"3000",2018,8,0.01725,"Larvicide"
"3001",2018,10,0.00975,"Larvicide"
"3002",2018,10,1.536,"Larvicide"
"3003",2018,6,4.096,"Larvicide"
"3004",2018,7,0.07725,"Larvicide"
"3005",2018,6,0.036,"Larvicide"
"3006",2018,8,0.9420462,"Larvicide"
"3007",2018,11,0.0025326,"Larvicide"
"3008",2018,5,2.2238037,"Larvicide"
"3009",2018,4,4.0360788,"Larvicide"
"3010",2018,6,0.3450951,"Larvicide"
"3011",2018,7,5.5261413,"Larvicide"
"3012",2018,2,0.0147663,"Larvicide"
"3013",2018,3,0.0210951,"Larvicide"
"3014",2018,9,0.2020788,"Larvicide"
"3015",2018,10,5.8100625,"Larvicide"
"3016",2018,11,0.004221,"Larvicide"
"3017",2018,5,3.7063395,"Larvicide"
"3018",2018,3,0.0351585,"Larvicide"
"3019",2018,10,9.6834375,"Larvicide"
"3020",2018,9,0.336798,"Larvicide"
"3021",2018,2,0.0246105,"Larvicide"
"3022",2018,7,9.2102355,"Larvicide"
"3023",2018,6,0.5751585,"Larvicide"
"3024",2018,4,6.726798,"Larvicide"
"3025",2018,8,1.570077,"Larvicide"
"3026",2018,11,0.89296,"Adulticide"
"3027",2018,8,31.78716,"Adulticide"
"3028",2018,7,46.14416,"Adulticide"
"3029",2018,9,18.4971,"Adulticide"
"3030",2018,6,46.19054,"Adulticide"
"3031",2018,10,9.6438,"Larvicide"
"3032",2018,7,2.8283,"Larvicide"
"3033",2018,8,0.04138,"Larvicide"
"3034",2018,10,0.62475,"Larvicide"
"3035",2018,9,0.39047,"Larvicide"
"3036",2018,8,1.19744,"Larvicide"
"3037",2018,5,5.24367,"Larvicide"
"3038",2018,7,0.510865,"Larvicide"
"3039",2018,4,1.86286,"Larvicide"
"3040",2018,6,9.243535,"Larvicide"
"3041",2018,4,0.24,"Larvicide"
"3042",2018,6,0.12,"Larvicide"
"3043",2018,3,0.00796875,"Larvicide"
"3044",2018,3,0.0025,"Larvicide"
"3045",2018,10,1.26171875,"Larvicide"
"3046",2018,6,21.23539275,"Larvicide"
"3047",2018,8,1.60570525,"Larvicide"
"3048",2018,9,19.8634375,"Larvicide"
"3049",2018,4,1.71859375,"Larvicide"
"3050",2018,8,0.32725,"Larvicide"
"3051",2018,2,0.01859375,"Larvicide"
"3052",2018,5,13.54421875,"Larvicide"
"3053",2018,7,4.9446115,"Larvicide"
"3054",2018,6,0.0039375,"Larvicide"
"3055",2018,4,0.0039375,"Larvicide"
"3056",2018,5,0.0019698,"Larvicide"
"3057",2018,2,0.005625,"Larvicide"
"3058",2019,11,0.2668,"Larvicide"
"3059",2019,12,0.2371,"Larvicide"
"3060",2019,9,1.2893,"Larvicide"
"3061",2019,8,1.2152,"Larvicide"
"3062",2019,1,0.2371,"Larvicide"
"3063",2019,9,39.6581,"Larvicide"
"3064",2019,8,5.9724,"Larvicide"
"3065",2019,6,10.5518,"Larvicide"
"3066",2019,10,2.2823,"Larvicide"
"3067",2019,10,11.8115,"Larvicide"
"3068",2019,5,3.7643,"Larvicide"
"3069",2019,4,82.5618,"Larvicide"
"3070",2019,7,10.0627,"Larvicide"
"3071",2019,7,2.3712,"Larvicide"
"3072",2019,6,2.3119,"Larvicide"
"3073",2019,4,0.5928,"Larvicide"
"3074",2019,3,0.8892,"Larvicide"
"3075",2019,11,1.1263,"Larvicide"
"3076",2019,5,33.7894,"Larvicide"
"3077",2019,3,1.3634,"Larvicide"
"3078",2019,2,0.2371,"Larvicide"
"3079",2019,8,3.5559926,"Adulticide"
"3080",2019,5,0.7248728,"Adulticide"
"3081",2019,7,24.0850256,"Adulticide"
"3082",2019,6,11.406529,"Adulticide"
"3083",2019,7,24.0850256,"Adulticide"
"3084",2019,6,11.406529,"Adulticide"
"3085",2019,5,0.7248728,"Adulticide"
"3086",2019,8,3.5559926,"Adulticide"
"3087",2019,6,0.2145,"Larvicide"
"3088",2019,7,0.085005,"Larvicide"
"3089",2019,6,6.15754,"Larvicide"
"3090",2019,5,0.31432,"Larvicide"
"3091",2019,9,0.0335495,"Larvicide"
"3092",2019,8,0.61625,"Larvicide"
"3093",2019,6,0.011288,"Larvicide"
"3094",2019,5,0.1291745,"Larvicide"
"3095",2019,10,0.5698995,"Larvicide"
"3096",2019,10,0.023375,"Larvicide"
"3097",2019,8,0.16800675,"Larvicide"
"3098",2019,9,0.8075,"Larvicide"
"3099",2019,4,0.138788,"Larvicide"
"3100",2019,3,0.00232475,"Larvicide"
"3101",2019,7,0.082688,"Larvicide"
"3102",2019,4,0.06966,"Larvicide"
"3103",2019,4,0.18,"Larvicide"
"3104",2019,7,0.018,"Larvicide"
"3105",2019,10,1.89,"Larvicide"
"3106",2019,5,0.3645,"Larvicide"
"3107",2019,4,0.01155,"Adulticide"
"3108",2019,5,4.14494,"Adulticide"
"3109",2019,6,2.72259,"Adulticide"
"3110",2019,6,2.72259,"Adulticide"
"3111",2019,4,0.01155,"Adulticide"
"3112",2019,5,4.14494,"Adulticide"
"3113",2019,4,0.00231,"Adulticide"
"3114",2019,6,0.544518,"Adulticide"
"3115",2019,5,0.828988,"Adulticide"
"3116",2019,9,4.061725,"Adulticide"
"3117",2019,8,13.95045,"Adulticide"
"3118",2019,8,2.79009,"Adulticide"
"3119",2019,9,0.812345,"Adulticide"
"3120",2019,6,2.971144,"Adulticide"
"3121",2019,5,2.477936,"Adulticide"
"3122",2019,7,1.681668,"Adulticide"
"3123",2019,4,1.74406,"Adulticide"
"3124",2019,9,1.485572,"Adulticide"
"3125",2019,8,4.456716,"Adulticide"
"3126",2019,7,5.045004,"Adulticide"
"3127",2019,4,5.23218,"Adulticide"
"3128",2019,5,7.433808,"Adulticide"
"3129",2019,6,8.913432,"Adulticide"
"3130",2019,8,13.370148,"Adulticide"
"3131",2019,9,4.456716,"Adulticide"
"3132",2019,8,1.46358,"Adulticide"
"3133",2019,7,0.488836,"Adulticide"
"3134",2019,7,0.3910688,"Adulticide"
"3135",2019,8,1.170864,"Adulticide"
"3136",2019,7,0.0977672,"Adulticide"
"3137",2019,8,0.292716,"Adulticide"
"3138",2019,8,442.364717,"Larvicide"
"3139",2019,7,5443.323101,"Larvicide"
"3140",2019,8,8677.211048,"Larvicide"
"3141",2019,8,232.155435,"Larvicide"
"3142",2019,6,55.080383,"Larvicide"
"3143",2019,6,48.19542,"Larvicide"
"3144",2019,10,4251.009383,"Larvicide"
"3145",2019,11,136.894257,"Larvicide"
"3146",2019,3,7.780079,"Larvicide"
"3147",2019,3,41.31036,"Larvicide"
"3148",2019,4,318.777987,"Larvicide"
"3149",2019,5,8696.884588,"Larvicide"
"3150",2019,5,804.174232,"Larvicide"
"3151",2019,4,2054.327789,"Larvicide"
"3152",2019,1,0.537865,"Larvicide"
"3153",2019,11,273.611974,"Larvicide"
"3154",2019,9,1733.862972,"Larvicide"
"3155",2019,10,61.965443,"Larvicide"
"3156",2019,9,10509.307569,"Larvicide"
"3157",2019,7,16493.871076,"Larvicide"
"3158",2019,5,29.261505,"Larvicide"
"3159",2019,12,14.307985,"Larvicide"
"3160",2019,7,110.752563,"Larvicide"
"3161",2019,7,230.649316,"Larvicide"
"3162",2019,6,62.772289,"Larvicide"
"3163",2019,9,282.287169,"Larvicide"
"3164",2019,6,2495.831825,"Larvicide"
"3165",2019,6,11452.169879,"Larvicide"
"3166",2019,8,3062.265071,"Larvicide"
"3167",2019,9,107.256198,"Larvicide"
"3168",2019,10,65.461808,"Larvicide"
"3169",2019,10,190.233975,"Larvicide"
"3170",2019,5,0.07916,"Larvicide"
"3171",2019,4,3.52849,"Larvicide"
"3172",2019,9,38.54201,"Larvicide"
"3173",2019,10,3.11005,"Larvicide"
"3174",2019,4,0.00565,"Larvicide"
"3175",2019,10,0.01131,"Larvicide"
"3176",2019,11,1.44759,"Larvicide"
"3177",2019,8,87.09274,"Larvicide"
"3178",2019,6,2.97151,"Larvicide"
"3179",2019,7,62.7269,"Larvicide"
"3180",2019,5,34.26711,"Larvicide"
"3181",2019,6,60.13708,"Larvicide"
"3182",2019,9,0.02262,"Larvicide"
"3183",2019,11,0.3619,"Larvicide"
"3184",2019,12,1.44759,"Larvicide"
"3185",2019,4,0.01178,"Adulticide"
"3186",2019,5,5.924255,"Adulticide"
"3187",2019,7,7.155035,"Adulticide"
"3188",2019,9,5.04975,"Adulticide"
"3189",2019,6,10.32033,"Adulticide"
"3190",2019,8,8.6096,"Adulticide"
"3191",2019,10,0.017665,"Adulticide"
"3192",2019,8,3.106405,"Adulticide"
"3193",2019,7,4.254745,"Adulticide"
"3194",2019,9,11.624725,"Adulticide"
"3195",2019,7,4.254745,"Adulticide"
